Date,Time,Trade No.,Price,Effect,Legs
1/19/2024,3:45:00 PM,505,1.36,debit,"buy to open 10 x $440 call exp. 2/23/2024 (35 DTE); sell to open 10 x $450 call exp. 2/23/2024 (35 DTE)"
1/26/2024,3:45:00 PM,506,1.82,debit,"buy to open 10 x $442.5 call exp. 3/1/2024 (35 DTE); sell to open 10 x $460 call exp. 3/1/2024 (35 DTE)"
2/2/2024,3:45:00 PM,507,1.56,debit,"buy to open 10 x $450 call exp. 3/8/2024 (35 DTE); sell to open 10 x $465 call exp. 3/8/2024 (35 DTE)"
2/2/2024,4:00:00 PM,502,429.01,credit,"sell to close 1000 shares"
2/9/2024,3:45:00 PM,508,1.76,debit,"buy to open 10 x $456 call exp. 3/15/2024 (35 DTE); sell to open 10 x $470 call exp. 3/15/2024 (35 DTE)"
2/9/2024,4:00:00 PM,503,437.05,credit,"sell to close 1000 shares"
2/9/2024,4:00:00 PM,503,437.05,debit,"buy to close 1000 shares"
2/16/2024,3:45:00 PM,509,1.91,debit,"buy to open 10 x $450 call exp. 3/22/2024 (35 DTE); sell to open 10 x $466 call exp. 3/22/2024 (35 DTE)"
2/16/2024,4:00:00 PM,504,430.57,credit,"sell to close 1000 shares"
2/21/2024,3:45:00 PM,505,0.16,credit,"sell to close 10 x $440 call exp. 2/23/2024 (2 DTE); buy to close 10 x $450 call exp. 2/23/2024 (2 DTE)"
2/23/2024,3:45:00 PM,510,1.94,debit,"buy to open 10 x $455 call exp. 3/28/2024 (34 DTE); sell to open 10 x $470 call exp. 3/28/2024 (34 DTE)"
2/28/2024,3:45:00 PM,506,0.25,credit,"sell to close 10 x $442.5 call exp. 3/1/2024 (2 DTE); buy to close 10 x $460 call exp. 3/1/2024 (2 DTE)"
3/1/2024,3:45:00 PM,511,1.78,debit,"buy to open 10 x $465 call exp. 4/5/2024 (35 DTE); sell to open 10 x $480 call exp. 4/5/2024 (35 DTE)"
3/5/2024,3:45:00 PM,507,0.14,credit,"sell to close 10 x $450 call exp. 3/8/2024 (3 DTE); buy to close 10 x $465 call exp. 3/8/2024 (3 DTE)"
3/5/2024,3:45:00 PM,508,0.26,credit,"sell to close 10 x $456 call exp. 3/15/2024 (10 DTE); buy to close 10 x $470 call exp. 3/15/2024 (10 DTE)"
3/8/2024,3:45:00 PM,512,1.96,debit,"buy to open 10 x $460 call exp. 4/12/2024 (35 DTE); sell to open 10 x $475 call exp. 4/12/2024 (35 DTE)"
3/15/2024,3:45:00 PM,511,0.23,credit,"sell to close 10 x $465 call exp. 4/5/2024 (21 DTE); buy to close 10 x $480 call exp. 4/5/2024 (21 DTE)"
3/15/2024,3:45:00 PM,513,2.01,debit,"buy to open 10 x $454 call exp. 4/19/2024 (35 DTE); sell to open 10 x $469.78 call exp. 4/19/2024 (35 DTE)"
3/19/2024,3:45:00 PM,509,0.26,credit,"sell to close 10 x $450 call exp. 3/22/2024 (3 DTE); buy to close 10 x $466 call exp. 3/22/2024 (3 DTE)"
3/22/2024,3:45:00 PM,514,2,debit,"buy to open 10 x $465 call exp. 4/26/2024 (35 DTE); sell to open 10 x $480 call exp. 4/26/2024 (35 DTE)"
3/25/2024,3:45:00 PM,510,0.16,credit,"sell to close 10 x $455 call exp. 3/28/2024 (3 DTE); buy to close 10 x $470 call exp. 3/28/2024 (3 DTE)"
4/2/2024,3:45:00 PM,512,0.22,credit,"sell to close 10 x $460 call exp. 4/12/2024 (10 DTE); buy to close 10 x $475 call exp. 4/12/2024 (10 DTE)"
4/5/2024,3:45:00 PM,515,2.22,debit,"buy to open 10 x $460 call exp. 5/10/2024 (35 DTE); sell to open 10 x $475 call exp. 5/10/2024 (35 DTE)"
4/10/2024,3:45:00 PM,514,0.2,credit,"sell to close 10 x $465 call exp. 4/26/2024 (16 DTE); buy to close 10 x $480 call exp. 4/26/2024 (16 DTE)"
4/12/2024,3:45:00 PM,513,0.25,credit,"sell to close 10 x $454 call exp. 4/19/2024 (7 DTE); buy to close 10 x $469.78 call exp. 4/19/2024 (7 DTE)"
4/12/2024,3:45:00 PM,516,2.08,debit,"buy to open 10 x $460 call exp. 5/17/2024 (35 DTE); sell to open 10 x $474.78 call exp. 5/17/2024 (35 DTE)"
4/17/2024,3:45:00 PM,515,0.34,credit,"sell to close 10 x $460 call exp. 5/10/2024 (23 DTE); buy to close 10 x $475 call exp. 5/10/2024 (23 DTE)"
4/19/2024,3:45:00 PM,516,0.11,credit,"sell to close 10 x $460 call exp. 5/17/2024 (28 DTE); buy to close 10 x $474.78 call exp. 5/17/2024 (28 DTE)"
4/19/2024,3:45:00 PM,517,2.32,debit,"buy to open 10 x $437.5 call exp. 5/24/2024 (35 DTE); sell to open 10 x $454 call exp. 5/24/2024 (35 DTE)"
4/26/2024,3:45:00 PM,518,1.65,debit,"buy to open 10 x $453 call exp. 5/31/2024 (35 DTE); sell to open 10 x $465 call exp. 5/31/2024 (35 DTE)"
5/3/2024,3:45:00 PM,519,2.02,debit,"buy to open 10 x $455 call exp. 6/7/2024 (35 DTE); sell to open 10 x $470 call exp. 6/7/2024 (35 DTE)"
5/10/2024,3:45:00 PM,520,2.04,debit,"buy to open 10 x $460 call exp. 6/14/2024 (35 DTE); sell to open 10 x $475 call exp. 6/14/2024 (35 DTE)"
5/17/2024,3:45:00 PM,521,1.61,debit,"buy to open 10 x $469.78 call exp. 6/21/2024 (35 DTE); sell to open 10 x $484 call exp. 6/21/2024 (35 DTE)"
5/24/2024,3:45:00 PM,522,1.67,debit,"buy to open 10 x $474 call exp. 6/28/2024 (35 DTE); sell to open 10 x $488 call exp. 6/28/2024 (35 DTE)"
5/24/2024,4:00:00 PM,517,457.95,credit,"sell to close 1000 shares"
5/24/2024,4:00:00 PM,517,457.95,debit,"buy to close 1000 shares"
5/31/2024,3:45:00 PM,518,0.01,debit,"sell to close 10 x $453 call exp. 5/31/2024 (0 DTE); buy to close 10 x $465 call exp. 5/31/2024 (0 DTE)"
5/31/2024,3:45:00 PM,523,1.61,debit,"buy to open 10 x $467 call exp. 7/5/2024 (35 DTE); sell to open 10 x $480 call exp. 7/5/2024 (35 DTE)"
6/7/2024,3:45:00 PM,524,1.97,debit,"buy to open 10 x $480 call exp. 7/12/2024 (35 DTE); sell to open 10 x $495 call exp. 7/12/2024 (35 DTE)"
6/7/2024,4:00:00 PM,519,462.96,credit,"sell to close 1000 shares"
6/14/2024,3:45:00 PM,525,2.23,debit,"buy to open 10 x $495 call exp. 7/19/2024 (35 DTE); sell to open 10 x $515 call exp. 7/19/2024 (35 DTE)"
6/14/2024,4:00:00 PM,520,479.19,credit,"sell to close 1000 shares"
6/14/2024,4:00:00 PM,520,479.19,debit,"buy to close 1000 shares"
6/21/2024,3:45:00 PM,526,2,debit,"buy to open 10 x $500 call exp. 7/26/2024 (35 DTE); sell to open 10 x $515 call exp. 7/26/2024 (35 DTE)"
6/21/2024,4:00:00 PM,521,480.18,credit,"sell to close 1000 shares"
6/28/2024,3:45:00 PM,527,2.33,debit,"buy to open 10 x $500 call exp. 8/2/2024 (35 DTE); sell to open 10 x $520 call exp. 8/2/2024 (35 DTE)"
6/28/2024,4:00:00 PM,522,479.11,credit,"sell to close 1000 shares"
7/5/2024,3:45:00 PM,528,1.6,debit,"buy to open 10 x $520 call exp. 8/9/2024 (35 DTE); sell to open 10 x $535 call exp. 8/9/2024 (35 DTE)"
7/5/2024,4:00:00 PM,523,496.16,credit,"sell to close 1000 shares"
7/5/2024,4:00:00 PM,523,496.16,debit,"buy to close 1000 shares"
7/12/2024,3:45:00 PM,529,1.8,debit,"buy to open 10 x $520 call exp. 8/16/2024 (35 DTE); sell to open 10 x $540 call exp. 8/16/2024 (35 DTE)"
7/12/2024,4:00:00 PM,524,494.82,credit,"sell to close 1000 shares"
7/17/2024,3:45:00 PM,525,0.27,credit,"sell to close 10 x $495 call exp. 7/19/2024 (2 DTE); buy to close 10 x $515 call exp. 7/19/2024 (2 DTE)"
7/18/2024,3:45:00 PM,528,0.22,credit,"sell to close 10 x $520 call exp. 8/9/2024 (22 DTE); buy to close 10 x $535 call exp. 8/9/2024 (22 DTE)"
7/19/2024,3:45:00 PM,526,0.15,credit,"sell to close 10 x $500 call exp. 7/26/2024 (7 DTE); buy to close 10 x $515 call exp. 7/26/2024 (7 DTE)"
7/19/2024,3:45:00 PM,529,0.27,credit,"sell to close 10 x $520 call exp. 8/16/2024 (28 DTE); buy to close 10 x $540 call exp. 8/16/2024 (28 DTE)"
7/19/2024,3:45:00 PM,530,2.43,debit,"buy to open 10 x $500 call exp. 8/23/2024 (35 DTE); sell to open 10 x $520 call exp. 8/23/2024 (35 DTE)"
7/24/2024,3:45:00 PM,527,0.17,credit,"sell to close 10 x $500 call exp. 8/2/2024 (9 DTE); buy to close 10 x $520 call exp. 8/2/2024 (9 DTE)"
7/26/2024,3:45:00 PM,531,2.28,debit,"buy to open 10 x $490 call exp. 8/30/2024 (35 DTE); sell to open 10 x $507.5 call exp. 8/30/2024 (35 DTE)"
8/2/2024,3:45:00 PM,530,0.21,credit,"sell to close 10 x $500 call exp. 8/23/2024 (21 DTE); buy to close 10 x $520 call exp. 8/23/2024 (21 DTE)"
8/2/2024,3:45:00 PM,532,2.74,debit,"buy to open 10 x $479 call exp. 9/6/2024 (35 DTE); sell to open 10 x $500 call exp. 9/6/2024 (35 DTE)"
8/5/2024,3:45:00 PM,531,0.59,credit,"sell to close 10 x $490 call exp. 8/30/2024 (25 DTE); buy to close 10 x $507.5 call exp. 8/30/2024 (25 DTE)"
8/5/2024,3:45:00 PM,532,1.94,credit,"sell to close 10 x $479 call exp. 9/6/2024 (32 DTE); buy to close 10 x $500 call exp. 9/6/2024 (32 DTE)"
8/9/2024,3:45:00 PM,533,2.36,debit,"buy to open 10 x $478 call exp. 9/13/2024 (35 DTE); sell to open 10 x $495 call exp. 9/13/2024 (35 DTE)"
8/16/2024,3:45:00 PM,534,1.68,debit,"buy to open 10 x $499.78 call exp. 9/20/2024 (35 DTE); sell to open 10 x $515 call exp. 9/20/2024 (35 DTE)"
8/23/2024,3:45:00 PM,535,1.54,debit,"buy to open 10 x $505 call exp. 9/27/2024 (35 DTE); sell to open 10 x $520 call exp. 9/27/2024 (35 DTE)"
8/30/2024,3:45:00 PM,536,2.06,debit,"buy to open 10 x $496 call exp. 10/4/2024 (35 DTE); sell to open 10 x $515 call exp. 10/4/2024 (35 DTE)"
9/3/2024,3:45:00 PM,534,0.15,credit,"sell to close 10 x $499.78 call exp. 9/20/2024 (17 DTE); buy to close 10 x $515 call exp. 9/20/2024 (17 DTE)"
9/3/2024,3:45:00 PM,535,0.15,credit,"sell to close 10 x $505 call exp. 9/27/2024 (24 DTE); buy to close 10 x $520 call exp. 9/27/2024 (24 DTE)"
9/6/2024,3:45:00 PM,533,0.08,credit,"sell to close 10 x $478 call exp. 9/13/2024 (7 DTE); buy to close 10 x $495 call exp. 9/13/2024 (7 DTE)"
9/6/2024,3:45:00 PM,536,0.23,credit,"sell to close 10 x $496 call exp. 10/4/2024 (28 DTE); buy to close 10 x $515 call exp. 10/4/2024 (28 DTE)"
9/6/2024,3:45:00 PM,537,2.71,debit,"buy to open 10 x $475 call exp. 10/11/2024 (35 DTE); sell to open 10 x $494 call exp. 10/11/2024 (35 DTE)"
9/13/2024,3:45:00 PM,538,2.96,debit,"buy to open 10 x $495 call exp. 10/18/2024 (35 DTE); sell to open 10 x $515 call exp. 10/18/2024 (35 DTE)"
9/20/2024,3:45:00 PM,539,2.23,debit,"buy to open 10 x $505 call exp. 10/25/2024 (35 DTE); sell to open 10 x $525 call exp. 10/25/2024 (35 DTE)"
9/27/2024,3:45:00 PM,540,2.29,debit,"buy to open 10 x $510 call exp. 11/1/2024 (35 DTE); sell to open 10 x $530 call exp. 11/1/2024 (35 DTE)"
10/4/2024,3:45:00 PM,541,2.14,debit,"buy to open 10 x $515 call exp. 11/8/2024 (35 DTE); sell to open 10 x $535 call exp. 11/8/2024 (35 DTE)"
10/11/2024,3:45:00 PM,542,2.35,debit,"buy to open 10 x $520 call exp. 11/15/2024 (35 DTE); sell to open 10 x $540 call exp. 11/15/2024 (35 DTE)"
10/11/2024,4:00:00 PM,537,493.36,credit,"sell to close 1000 shares"
10/18/2024,3:45:00 PM,538,0.04,credit,"sell to close 10 x $495 call exp. 10/18/2024 (0 DTE); buy to close 10 x $515 call exp. 10/18/2024 (0 DTE)"
10/18/2024,3:45:00 PM,543,1.93,debit,"buy to open 10 x $520 call exp. 11/22/2024 (35 DTE); sell to open 10 x $535 call exp. 11/22/2024 (35 DTE)"
10/21/2024,3:45:00 PM,539,0.3,credit,"sell to close 10 x $505 call exp. 10/25/2024 (4 DTE); buy to close 10 x $525 call exp. 10/25/2024 (4 DTE)"
10/25/2024,3:45:00 PM,544,2.72,debit,"buy to open 10 x $520 call exp. 11/29/2024 (35 DTE); sell to open 10 x $540 call exp. 11/29/2024 (35 DTE)"
10/30/2024,3:45:00 PM,540,0.26,credit,"sell to close 10 x $510 call exp. 11/1/2024 (2 DTE); buy to close 10 x $530 call exp. 11/1/2024 (2 DTE)"
11/1/2024,3:45:00 PM,541,0.22,credit,"sell to close 10 x $515 call exp. 11/8/2024 (7 DTE); buy to close 10 x $535 call exp. 11/8/2024 (7 DTE)"
11/1/2024,3:45:00 PM,542,0.36,credit,"sell to close 10 x $520 call exp. 11/15/2024 (14 DTE); buy to close 10 x $540 call exp. 11/15/2024 (14 DTE)"
11/1/2024,3:45:00 PM,545,2.26,debit,"buy to open 10 x $515 call exp. 12/6/2024 (35 DTE); sell to open 10 x $530 call exp. 12/6/2024 (35 DTE)"
11/8/2024,3:45:00 PM,546,2.58,debit,"buy to open 10 x $535 call exp. 12/13/2024 (35 DTE); sell to open 10 x $555 call exp. 12/13/2024 (35 DTE)"
11/15/2024,3:45:00 PM,543,0.14,credit,"sell to close 10 x $520 call exp. 11/22/2024 (7 DTE); buy to close 10 x $535 call exp. 11/22/2024 (7 DTE)"
11/15/2024,3:45:00 PM,546,0.4,credit,"sell to close 10 x $535 call exp. 12/13/2024 (28 DTE); buy to close 10 x $555 call exp. 12/13/2024 (28 DTE)"
11/15/2024,3:45:00 PM,547,1.97,debit,"buy to open 10 x $520 call exp. 12/20/2024 (35 DTE); sell to open 10 x $535 call exp. 12/20/2024 (35 DTE)"
11/21/2024,3:45:00 PM,544,0.36,credit,"sell to close 10 x $520 call exp. 11/29/2024 (8 DTE); buy to close 10 x $540 call exp. 11/29/2024 (8 DTE)"
11/22/2024,3:45:00 PM,548,1.84,debit,"buy to open 10 x $526 call exp. 12/27/2024 (35 DTE); sell to open 10 x $540 call exp. 12/27/2024 (35 DTE)"
11/29/2024,3:45:00 PM,549,1.63,debit,"buy to open 10 x $530 call exp. 1/3/2025 (35 DTE); sell to open 10 x $545 call exp. 1/3/2025 (35 DTE)"
12/6/2024,3:45:00 PM,550,1.72,debit,"buy to open 10 x $546 call exp. 1/10/2025 (35 DTE); sell to open 10 x $560 call exp. 1/10/2025 (35 DTE)"
12/6/2024,4:00:00 PM,545,526.48,credit,"sell to close 1000 shares"
12/13/2024,3:45:00 PM,551,2.33,debit,"buy to open 10 x $549.78 call exp. 1/17/2025 (35 DTE); sell to open 10 x $569.78 call exp. 1/17/2025 (35 DTE)"
12/20/2024,3:45:00 PM,552,1.92,debit,"buy to open 10 x $545 call exp. 1/24/2025 (35 DTE); sell to open 10 x $560 call exp. 1/24/2025 (35 DTE)"
12/27/2024,3:45:00 PM,548,0.01,debit,"sell to close 10 x $526 call exp. 12/27/2024 (0 DTE); buy to close 10 x $540 call exp. 12/27/2024 (0 DTE)"
12/27/2024,3:45:00 PM,550,0.27,credit,"sell to close 10 x $546 call exp. 1/10/2025 (14 DTE); buy to close 10 x $560 call exp. 1/10/2025 (14 DTE)"
12/27/2024,3:45:00 PM,553,2.14,debit,"buy to open 10 x $544 call exp. 1/31/2025 (35 DTE); sell to open 10 x $560 call exp. 1/31/2025 (35 DTE)"
12/30/2024,3:45:00 PM,551,0.19,credit,"sell to close 10 x $549.78 call exp. 1/17/2025 (18 DTE); buy to close 10 x $569.78 call exp. 1/17/2025 (18 DTE)"
12/31/2024,3:45:00 PM,549,0.07,credit,"sell to close 10 x $530 call exp. 1/3/2025 (3 DTE); buy to close 10 x $545 call exp. 1/3/2025 (3 DTE)"
1/3/2025,3:45:00 PM,554,2.23,debit,"buy to open 10 x $542.5 call exp. 2/7/2025 (35 DTE); sell to open 10 x $560 call exp. 2/7/2025 (35 DTE)"
1/8/2025,3:45:00 PM,552,0.25,credit,"sell to close 10 x $545 call exp. 1/24/2025 (16 DTE); buy to close 10 x $560 call exp. 1/24/2025 (16 DTE)"
1/10/2025,3:45:00 PM,555,2.25,debit,"buy to open 10 x $534 call exp. 2/14/2025 (35 DTE); sell to open 10 x $550 call exp. 2/14/2025 (35 DTE)"
1/13/2025,3:45:00 PM,553,0.24,credit,"sell to close 10 x $544 call exp. 1/31/2025 (18 DTE); buy to close 10 x $560 call exp. 1/31/2025 (18 DTE)"
1/17/2025,3:45:00 PM,556,2.02,debit,"buy to open 10 x $545 call exp. 2/21/2025 (35 DTE); sell to open 10 x $560 call exp. 2/21/2025 (35 DTE)"
1/24/2025,3:45:00 PM,557,1.59,debit,"buy to open 10 x $555 call exp. 2/28/2025 (35 DTE); sell to open 10 x $570 call exp. 2/28/2025 (35 DTE)"
1/31/2025,3:45:00 PM,558,2.36,debit,"buy to open 10 x $547 call exp. 3/7/2025 (35 DTE); sell to open 10 x $565 call exp. 3/7/2025 (35 DTE)"
2/3/2025,3:45:00 PM,554,0.16,credit,"sell to close 10 x $542.5 call exp. 2/7/2025 (4 DTE); buy to close 10 x $560 call exp. 2/7/2025 (4 DTE)"
2/7/2025,3:45:00 PM,559,2.46,debit,"buy to open 10 x $546 call exp. 3/14/2025 (35 DTE); sell to open 10 x $565 call exp. 3/14/2025 (35 DTE)"
2/14/2025,3:45:00 PM,560,2.43,debit,"buy to open 10 x $560 call exp. 3/21/2025 (35 DTE); sell to open 10 x $580 call exp. 3/21/2025 (35 DTE)"
2/14/2025,4:00:00 PM,555,538.15,credit,"sell to close 1000 shares"
2/20/2025,3:45:00 PM,556,0.05,credit,"sell to close 10 x $545 call exp. 2/21/2025 (1 DTE); buy to close 10 x $560 call exp. 2/21/2025 (1 DTE)"
2/20/2025,3:45:00 PM,557,0.24,credit,"sell to close 10 x $555 call exp. 2/28/2025 (8 DTE); buy to close 10 x $570 call exp. 2/28/2025 (8 DTE)"
2/21/2025,3:45:00 PM,561,2.21,debit,"buy to open 10 x $549 call exp. 3/28/2025 (35 DTE); sell to open 10 x $565 call exp. 3/28/2025 (35 DTE)"
2/24/2025,3:45:00 PM,558,0.37,credit,"sell to close 10 x $547 call exp. 3/7/2025 (11 DTE); buy to close 10 x $565 call exp. 3/7/2025 (11 DTE)"
2/25/2025,3:45:00 PM,560,0.17,credit,"sell to close 10 x $560 call exp. 3/21/2025 (24 DTE); buy to close 10 x $580 call exp. 3/21/2025 (24 DTE)"
2/27/2025,3:45:00 PM,559,0.12,credit,"sell to close 10 x $546 call exp. 3/14/2025 (15 DTE); buy to close 10 x $565 call exp. 3/14/2025 (15 DTE)"
2/28/2025,3:45:00 PM,561,0.3,credit,"sell to close 10 x $549 call exp. 3/28/2025 (28 DTE); buy to close 10 x $565 call exp. 3/28/2025 (28 DTE)"
2/28/2025,3:45:00 PM,562,2.61,debit,"buy to open 10 x $531 call exp. 4/4/2025 (35 DTE); sell to open 10 x $549 call exp. 4/4/2025 (35 DTE)"
3/7/2025,3:45:00 PM,563,2.67,debit,"buy to open 10 x $520 call exp. 4/11/2025 (35 DTE); sell to open 10 x $537 call exp. 4/11/2025 (35 DTE)"
3/10/2025,3:45:00 PM,562,0.32,credit,"sell to close 10 x $531 call exp. 4/4/2025 (25 DTE); buy to close 10 x $549 call exp. 4/4/2025 (25 DTE)"
3/14/2025,3:45:00 PM,564,2.43,debit,"buy to open 10 x $507 call exp. 4/17/2025 (34 DTE); sell to open 10 x $524 call exp. 4/17/2025 (34 DTE)"
3/18/2025,3:45:00 PM,563,0.34,credit,"sell to close 10 x $520 call exp. 4/11/2025 (24 DTE); buy to close 10 x $537 call exp. 4/11/2025 (24 DTE)"
3/21/2025,3:45:00 PM,565,2.21,debit,"buy to open 10 x $504 call exp. 4/25/2025 (35 DTE); sell to open 10 x $519 call exp. 4/25/2025 (35 DTE)"
3/28/2025,3:45:00 PM,566,2.72,debit,"buy to open 10 x $497 call exp. 5/2/2025 (35 DTE); sell to open 10 x $520 call exp. 5/2/2025 (35 DTE)"
3/31/2025,3:45:00 PM,564,0.33,credit,"sell to close 10 x $507 call exp. 4/17/2025 (17 DTE); buy to close 10 x $524 call exp. 4/17/2025 (17 DTE)"
4/3/2025,3:45:00 PM,565,0.23,credit,"sell to close 10 x $504 call exp. 4/25/2025 (22 DTE); buy to close 10 x $519 call exp. 4/25/2025 (22 DTE)"
4/4/2025,3:45:00 PM,566,0.5,credit,"sell to close 10 x $497 call exp. 5/2/2025 (28 DTE); buy to close 10 x $520 call exp. 5/2/2025 (28 DTE)"
4/25/2025,3:45:00 PM,567,2.69,debit,"buy to open 10 x $502 call exp. 5/30/2025 (35 DTE); sell to open 10 x $523 call exp. 5/30/2025 (35 DTE)"
5/2/2025,3:45:00 PM,568,3.18,debit,"buy to open 10 x $515 call exp. 6/6/2025 (35 DTE); sell to open 10 x $540 call exp. 6/6/2025 (35 DTE)"
5/9/2025,3:45:00 PM,569,3.14,debit,"buy to open 10 x $515 call exp. 6/13/2025 (35 DTE); sell to open 10 x $540 call exp. 6/13/2025 (35 DTE)"
5/30/2025,4:00:00 PM,567,519.11,credit,"sell to close 1000 shares"
6/6/2025,4:00:00 PM,568,529.92,credit,"sell to close 1000 shares"
6/13/2025,4:00:00 PM,569,526.96,credit,"sell to close 1000 shares"
